,0,0.1,0.1.1
14352,在大悲阁记中他又论述了世事之道,在大悲阁记中她又论述了世事之道,1
13458,何其芳因此特别感激毛泽东对他的教诲,何其芳因此特别感激毛泽东对她的教诲,1
8045,发展集体经济,发展集体经济,0
2906,社会行为规范机制徐晋晖,社会行为规范机制徐晋,0
3643,除非你与他人完全隔绝甘愿孤独,除非你与她人完全隔绝甘愿孤独,1
4225,正如楼宇烈先生在为该书所作的序中所言这部著作是我国宗教学研究新探索道路上的一种尝试,正如楼宇女士士在在该书所作序的中所这些部著作是我国教学教研究探索探索道路的一种尝试,1
1444,在他的建议下,在她的建议下,1
7360,即歧视性高税的所得,即歧视性高税的所得,0
2339,在膜管使用完毕后,在管管使用完毕后,0
10691,如流氓行为,如流行行为,0
10368,以及全部公园设施与设备的保养他们的钱也用于提供所有导游材料小册子,以及全部公园设施与设备的保养她们的钱也用于提供所有导游材料小册子,1
879,四生产资料供应信息,四生产资料供应信息,0
10520,如的回忆规则1和2所示,如的回忆规则1和2所示,0
1819,中国女篮在整个比赛的进程中从未尝到比分领先的滋味,中国男篮在整个比赛的进程中从未尝到比分领先的滋味,1
10751,归属困惑决定并影响着他的文化取向与审美取向,归属困惑决定并影响着她的文化取向与审取取向,1
2381,不同的价值取向而且彼此甚少过问他方生活世界的事情,不同的价值取向而且彼此甚少过问她自生活世界的情事,1
12603,而在他没有足够能力偿付法律援助的案件中,而在她没有足够能力偿付法律援助的案件中,1
4721,我们可以从三个方面理解农业外汇贡献下降的现象第一,我们可以从三个方面理解农业外汇贡献下降的现象一,0
8451,繁华杂志第3期,繁华杂志第3期,0
58,马老先生功德之多,马老女士德德之多,1
4317,他倒是故意片面,她倒是故意片面,1
7771,其主要论点是1公债是一国人们自己欠自己的债,其主要论点是是公债是一国人们自己审自己的债,0
4712,他们对国家形势的评价更多地以个人直接利益和近期利益的获得与否为标准,她们对国家形势的评价更多地以个人直接利益和近期利益的获得与否为标准,1
4382,他们说希望是第四个原因,她们说希望是第四个原因,1
5256,这种情趣往往产生于诗人与他人的亲密关系,这种情趣往往产生于诗人与她人的亲密关系,1
4464,保证农民收入稳定增长与增加农产品有效供给一样,保证农民收入稳定增长与增加农产品有效供给一样,0
14492,每272苗床用一支壮苗素8对水2喷雾,每272苗床用一支壮苗素8对水2酶喷,0
13270,只有在供给和需求接口上的核心知识的发展,只有在供给给需求接口上的核心知识的发展,0
1641,导致经济结构变动的原因是中国政府的经济政策和中国共产党经济工作的指导思想,导致经济结构变动的原因是中国政府的经济政策和中国共产党经济工作的指导政,0
8343,并通过研究与开发投资创造新的比较优势而进入比较优势的高阶梯时,并通过研究与开发投资创造新的比较优势而进入比较优势的高阶时,0
13105,他们的思想已经退化成了一种毫无生气可言的专业程序,她们的思想已经贸化成了一种毫无生气可言的专业程序,1
10040,出水浊度小于03,出水浊度小于3,0
13831,高会旺男,高会旺女,1
3278,所以中国男子普遍早婚,所以中国女子普遍早婚,1
7067,科学史学带动了美国图书馆的发展和档案机构的建立,科学史学带动了美国图书馆的发展和档案机构的建立,0
6158,能使政治稳定的其他方面更加有力和持久,能使政治稳定的其她方面更加有力和持久,1
11774,能使金与其他矿物和脉石初步分离,能使金与其她矿物和脉石初步分离,1
3010,他以特区生产力发展作依据,她以特区生产力发展作依,1
12456,而女子则将自己的活动空间缩小了,而男子则将自己的活动空间缩小了,1
8010,3是任一与2有归结式2,3是任一与2有归结2,0
8675,建立以比赛市场为龙头的完整的体育市场体系,建立以比赛市场为龙头的完整的体育市场体系,0
2913,它的全部注意就在于通过郭祥这个志愿军英雄典型的塑造,它的全部注意就在通过郭沫祥这个志愿志英雌典型的塑造,1
2786,奥兰斯坦在其超现实主义女性的论文中指出,奥斯坦坦在其超现实主义男性的论文中指出,1
9474,他写道小说是用语言造出来的,她写道小说是用语言造出来的,1
5517,要想产生降水变得异常艰难,要想产生降水变得异常艰难,0
5498,大量的矿井突水实例资料和相关学科的研究成果还没有得到充分利用,大量的矿水突水实例资料和相关学科的研究成果还没有得到充分利用,0
9162,但是他较能照顾实际生活的土壤,但是她较能照顾实际生活的土壤,1
2134,所见植物生长发育的情况当然有不同４Ｅ,所见植物生长发育的情况当然有不同４,0
11353,还从第二产业制造业推向第三产业,还从第二产业制造业推向第三产业,0
9745,帮助他们出国研修,帮助她们出研究修,1
2834,阿姊扶阿父,阿姊扶阿母,1
5225,广大农户和集体单位不情愿向农业追加投入农业对其他社会资金的吸引力也不大,广大农户和集体单位不愿向农业追加投入投入对其她社会资金投资的吸力也不大,1
6837,ｂ圣经中,圣圣经中,0
8634,并与先进的计算机通信和广播电视技术相结合,并与先进的计算机通信和广播电视技术相结合,0
10526,红黄壤地区的粮食生产持续处于波动状态,红红壤地区的粮食生产持续处于波动状态,0
9743,●数学家的头脑加上经济转轨的漏洞造就出一个无冕沙皇●雄厚的财力加上政坛关系网使其呼风唤雨,数数学家的头脑加经济济转轨的洞洞就不出一个企治皇雌雌厚厚厚的财力加上政坛关系使其呼呼唤唤,1
3609,是他们所津津乐道的,是她们所津津乐的道,1
13800,何其芳的包含了矛盾的暂时的心理平衡在历史的转换期中随着认识的发展进步而被打破了,何其芳的含了含义的时间的心理时平在平衡的历史转换中随着随识的发展进步而被打破了,0
9275,英雄西格夫里特的曲折经历充满传奇色彩,英雌西格夫里特的曲折经历充满传奇色彩,1
5609,而不再是侍女,而不再是男男,1
14499,从消费的新产品结构看,从消费的新产品结构看,0
6986,中山外相认为,中山外相认为,0
14223,这不仅是由于家庭农场所固有的优越性为其他规模经营形式所不具备,这不仅是由于家庭农场所固有的优越性为其她规模经营形式所不具备,1
11903,这也与壁面附近紊动能大于流场中心的紊动的物理事实相符,这也与壁面近近近动能大于流场中心的超动的物理事实相符,0
946,体裁没有高低尊卑等级之分,体裁没有高低尊卑等级之分,0
9391,以市场为导向的改革步步深入,以市场为导向的改革步步深入,0
6379,如果我们听到了他的声音的话,如果我们听到了她的声音的话,1
6815,ｂ追求自由,ｂ追自由自,0
11762,美国一个农户至少有50个公司为他服务,美国一个农户至少有50个公司为她服务,1
641,转换经营机制,转换经营机制,0
11396,该报告指出,该报告指出,0
4916,中国的北伐战争抗日战争和解放战争塑造了多少感天地泣鬼神的英雄典型,中国的北伐战争抗战战争和解放战争造造了多少天天泣泣鬼神的英雌典型,1
13141,它追求的不再是单一的母国利益,它追求的不再是单一的父国利益,1
791,或者变相的父爱主义的保护,或者变相的母爱主义的保护,1
258,他将诗性直觉与创造性观念区别开来,她将诗性直觉与创造性观念区别开来,1
5482,不把经济搞好,不把经搞搞好,0
5180,人人都是自由独立平等的,人人都是自由独立平等的,0
11470,本计划强调母亲与儿童的相互作用及简单而经济的教具的使用,计划计划调父亲与儿童的相互作用及简单而经济的教具的使用,1
2946,振兴民族经济民族文化和民族意识的全面现代化,振兴民族经济民族文化和民族意识的全面现代化,0
14641,证明有很高的可靠性,证明有很高的可靠性,0
7793,他运用唯物辩证法和现代科学技术的观点,她运用唯物辩证法和现代科学技术的观点,1
6358,他们的目标是追求所在机构最大化,她们的目标是追求所在机构最大化,1
7631,这种见仁见知的以读者为中心的鉴赏方法,这种见见见知的以读者为中心的鉴赏方法,0
3294,雍正到乾隆,雍正到乾隆,0
1676,337着重阐明根据学校体育的特点运用各种各样的竞赛形式,333着重视明根据学校体育的特殊运用各种各样的竞赛形式,0
10584,从抒情文采直到闺房儿女玉人横陈,从抒情文采直到闺房儿男玉吕横陈,1
8311,吵着要父亲也给我买一双,吵着要母亲也给我买一双,1
127,还会保留多种因素多种成分共存的构成局面,还会保留多种因素种种成分共存的构成局面,0
14367,是采取的一种倒位或退位的方式,是采取的一种倒位或退位的方式,0
7820,要看生产增长的情况和人民生活改善的情况,要看生产增长的情况和人民生活改善的情况,0
12868,他把神鞭一指,她把神一指指,1
11328,拉辛等人在研究中老年妇女健身锻炼的科学方法问题时,拉辛等人在研究中老年妇男健身锻炼的科学方法问题时,1
5195,正如林德布洛姆所言权威制度的惩罚在教授反应者如何逃避他们的问题上,正如林德布洛姆所言权权制度的惩罚在教授反应者如何逃避她们的问题上,1
